Removed Pin From Net: NetName=NetJ1_26 Pin=J1-26
Removed Pin From Net: NetName=NetC20_2 Pin=U7-12
Removed Pin From Net: NetName=GND Pin=U7-13
Removed Pin From Net: NetName=V- Pin=U7-14
Removed Pin From Net: NetName=V- Pin=U7-15
Removed Pin From Net: NetName=V- Pin=U7-16
Removed Pin From Net: NetName=NetC17_2 Pin=U7-18
Removed Pin From Net: NetName=GND Pin=U7-19
Removed Pin From Net: NetName=NetC7_2 Pin=U7-20
Removed Pin From Net: NetName=NetC7_2 Pin=U7-21
Removed Pin From Net: NetName=NetC7_2 Pin=U7-22
Removed Pin From Net: NetName=GND Pin=U7-23
Change Component Footprint: Designator=U? Old Footprint=FP-R-8-IPC_C New Footprint=FP-MSE-12-05-08-1666-MFG
Change Component Comment : Designator=U? Old Comment=AD620ARZ-REEL7 New Comment=LT3094EMSE#PBF
Change Component Designator: OldDesignator=C21 NewDesignator=C21_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=C22 NewDesignator=C22_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=C23 NewDesignator=C23_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=D23 NewDesignator=D23_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=D24 NewDesignator=D24_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=D25 NewDesignator=D25_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=D26 NewDesignator=D26_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R36 NewDesignator=R36_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R37 NewDesignator=R37_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R38 NewDesignator=R38_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R39 NewDesignator=R39_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R40 NewDesignator=R40_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R41 NewDesignator=R41_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R42 NewDesignator=R42_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R43 NewDesignator=R43_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R44 NewDesignator=R44_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R45 NewDesignator=R45_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R46 NewDesignator=R46_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R47 NewDesignator=R47_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R48 NewDesignator=R48_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R49 NewDesignator=R49_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R50 NewDesignator=R50_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R51 NewDesignator=R51_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R52 NewDesignator=R52_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R53 NewDesignator=R53_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=R54 NewDesignator=R54_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=U6 NewDesignator=U6_Temperature_Enhanced_WB2
Change Component Designator: OldDesignator=U8 NewDesignator=U8_Temperature_Enhanced_WB2
Change Managed Component Library Link : Designator=U? Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=56E43541-BF74-434D-B256-9C7BBC72972A New ItemGUID=A574E23D-2483-498D-8354-D83FD4F4A44A Old RevisionGUID=53AD528E-DD1A-4914-BCAD-923E52132B74 New RevisionGUID=58A18013-4F6B-4B1C-81DE-485A9E88312E
Change component parameters: Designator = "U?" ("U?"); Footprint = "FP-R-8-IPC_C"; UniqueID = "\FLGMUCIG\VRRARRGH" ("\FLGMUCIG\VRRARRGH")
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.yageo.com/documents/recent/UPY-GP_NP0_16V-to-50V_16.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 0.1UF 50V X7R 0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Url"; Value = "http://www.yageo.com/exep/pages/download/literatures/UPY-C_GEN_24.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "CAPC10050X50"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "YAGEO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CC0402KRX7R9BB104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/cc0402krx7r9bb104-yageo-56536067"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CC0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "30ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "0.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50 V"; VariantName = "[No Variations]"
Added Component: Designator=C22_Temperature_Enhanced_WB1(FP-CC0402-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Automotive Grade"; Value = "NA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Cap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.yageo.com/documents/recent/UPY-GP_NP0_16V-to-50V_16.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 0.1UF 50V X7R 0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Url"; Value = "http://www.yageo.com/exep/pages/download/literatures/UPY-C_GEN_24.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "CAPC10050X50"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "YAGEO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CC0402KRX7R9BB104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/cc0402krx7r9bb104-yageo-56536067"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CC0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "30ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "0.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50 V"; VariantName = "[No Variations]"
Added Component: Designator=C23_Temperature_Enhanced_WB1(FP-CC0402-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Automotive Grade"; Value = "NA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Cap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.yageo.com/documents/recent/UPY-GP_NP0_16V-to-50V_16.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 0.1UF 50V X7R 0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Url"; Value = "http://www.yageo.com/exep/pages/download/literatures/UPY-C_GEN_24.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "CAPC10050X50"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "YAGEO"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CC0402KRX7R9BB104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/cc0402krx7r9bb104-yageo-56536067"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "CC0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "30ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "0.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50 V"; VariantName = "[No Variations]"
Added Component: Designator=D23_Temperature_Enhanced_WB1(RF05VYM1SFHTR)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/diode/fast_recovery/rf05vym1sfh.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/RF05VYM1SFHTR?qs=4v%252BiZTmLVHEBI5apodawUw%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=D24_Temperature_Enhanced_WB1(RF05VYM1SFHTR)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/diode/fast_recovery/rf05vym1sfh.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/RF05VYM1SFHTR?qs=4v%252BiZTmLVHEBI5apodawUw%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=D25_Temperature_Enhanced_WB1(RF05VYM1SFHTR)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/diode/fast_recovery/rf05vym1sfh.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/RF05VYM1SFHTR?qs=4v%252BiZTmLVHEBI5apodawUw%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=D26_Temperature_Enhanced_WB1(RF05VYM1SFHTR)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/diode/fast_recovery/rf05vym1sfh.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-RF05VYM1SFHTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/RF05VYM1SFHTR?qs=4v%252BiZTmLVHEBI5apodawUw%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=Q14(RJP020N06)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd1834t100-e.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.45mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "2SD1834T100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-2SD1834T100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/2SD1834T100?qs=4kLU8WoGk0vMh1jN%252BYQmXQ%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=Q15(RJP020N06)
Add component (AddParameter): Name = "Arrow Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://fscdn.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd1834t100-e.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.45mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "ROHM Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "2SD1834T100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "755-2SD1834T100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/ROHM-Semiconductor/2SD1834T100?qs=4kLU8WoGk0vMh1jN%252BYQmXQ%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=R32(PTS 1206_VIS)
Add component (AddParameter): Name = "Mfr_Name"; Value = "Vishay"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RefDes"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R36_Temperature_Enhanced_WB1(RESAD1690W60L710D245)
Add component (AddParameter): Name = "Arrow Part Number"; Value = "H810KBYA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = "https://www.arrow.com/en/products/h810kbya/te-connectivity"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://datasheet.datasheetarchive.com/originals/distributors/DKDS-21/401710.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "TE Connectivity"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "H810KBYA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "279-H810KBYA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.com/Search/Refine.aspx?Keyword=279-H810KBYA"; VariantName = "[No Variations]"
Added Component: Designator=R37_Temperature_Enhanced_WB1(RESAD1690W60L710D245)
